country,region,market,commodity,unit,date,latitude,longitude,hh_size,food_consumption_score,coping_strategy_index,livelihood_type,assistance_received,market_distance_km,shock_occurred,shock_type,import_dependency,vulnerability_index,availability_score,transport_cost_index,seasonality_index,exchange_rate,urban_rural,market_type,price_usd,local_price,infl_adj_price
Bangladesh,East Africa,Market_112,Sunflower Oil,kg,2023-06-07 18:59:05,-13.340248656246327,70.41605546220906,5,50.19185089992806,3,Casual labor,Food,8.394086148938714,0,None,0.28353722179797175,0.5076831635270701,0.8108681774528093,2.6282553519397,0.936119034054426,1.2923079923446499,rural,Wholesale,3.7182886640535004,167.35401201946692,3.6905267204457024
Bangladesh,East Africa,Market_207,Palm Oil,kg,2019-08-30 23:54:32,19.27048276900424,62.395797576829146,4,64.82868320822192,27,casual labor,Cash,6.072401828617035,0,None,0.7588465847611247,0.6008429838631029,0.6084796770980813,2.252181577906196,0.5832274836040501,0.7107872877811336,URBAN,Retail,2.7794750901666885,179.85024682718876,2.7167379270883907
Kenya,South Asia,Market_352,Sorghum,kg,2017-11-10 10:23:12,16.968130127392158,107.5091690450064,3,46.542755955482654,36,Pastoral,None,2.4485142614405597,0,Flood,0.7004689914746195,0.6766700294504641,0.5995898334659031,2.5583212202626697,0.03632315938482189,1.01804654137818,RURAL,Retail,2.1649405245101185,112.9092521317163,2.2411035540855098
Afghanistan,Horn of Africa,Market_334,Millet,kg,2021-05-02 19:54:50,12.180752971510564,114.86509210566979,3,15.325017580528545,29,PASTORAL,Cash,8.676328777410237,1,,0.2594341756636096,0.49701724723802077,0.9662086586243261,2.055442463658731,0.042059794902782444,0.5775166699514709,urban,Wholesale,2.99334995229512,164.17829441291227,2.9765917573005134
Ethiopia,East Africa,Market_233,Onion,kg,2021-09-06 18:53:58,17.750987024414826,64.06048825616635,4,42.092813475795275,17,agriculture,Food,7.628671426286826,0,,0.12329755931112486,0.9914683930910015,0.8159967097080016,,0.1601794954211061,0.9588389857324882,Rural,Wholesale,1.5566445441109291,99.74600755330708,1.538081466808948
Ethiopia,Horn of Africa,Market_61,Vegetables,kg,2023-07-31 18:13:36,-17.565823710080682,104.10791731282465,6,37.19730851210985,8,casual labor,None,6.091257489904362,1,,0.13562366971682588,0.048736583810193634,0.36997341744849016,2.244669230323841,0.6708202163228824,0.8602079336104518,Rural,Retail,3.3996955804439435,236.27070512714155,
Somalia,West Africa,Market_85,Onion,kg,2020-03-24 12:36:43,5.259713778897705,36.1750172115437,7,50.501656408259336,6,PASTORAL,Food,1.2455550287234933,0,Conflict,0.3189264307390417,0.11353615096855196,0.4634184514716781,1.3389414928320547,0.3089592991658483,1.3732972714784522,urban,retail,1.5533454261166422,91.67512343716466,1.5438455838023668
Nigeria,West Africa,Market_183,Sunflower Oil,kg,2023-05-27 22:30:00,-9.00814813988788,79.83329832477651,4,41.76676604364341,35,Agriculture,,9.79931337210732,0,Drought,0.7802035367452325,0.2753486502285927,0.4644109987819417,1.7873888610831548,0.37137664798084735,0.5820207090229182,rural,wholesale,3.254174159670746,155.94968591423554,3.2384680337402156
Nigeria,Horn of Africa,Market_239,Maize,kg,2019-10-08 06:32:41,10.623682572503558,104.85333088017502,8,40.309646407995935,14,Small Business,Cash,9.5128751068503,1,Drought,0.9070803625168672,0.5726103090941892,0.8194186162913135,2.3905050149253784,0.35285517070960637,1.0265781636042621,Rural,Retail,3.6459007809227737,168.22275449331866,3.54667911197218
Bangladesh,South Asia,Market_250,Palm Oil,kg,2018-07-01 19:50:49,-16.17133502202567,67.67609201367148,6,37.914756144993795,26,CASUAL LABOR,None,8.430228288131241,0,None,0.9125440471722858,0.9230328233896947,0.5729737097907376,2.4060349943118253,0.36557509840755265,1.2246035483978077,rural,Retail,3.6354990740988886,152.87124287394008,3.4848539295755314
Bangladesh,Middle East,Market_71,Tomato,kg,2019-07-01 16:15:01,-9.651201249894573,42.909045221833914,5,36.064979823047985,4,Casual Labor,Cash,2.0591694738778976,1,,0.4890562858467288,0.9634860911322153,0.783562537464989,,0.6180769102862681,0.5105096215492887,Urban,Wholesale,2.084345372787592,112.33835123518503,2.106056070915138
South Sudan,Horn of Africa,Market_228,Chickpeas,kg,2021-07-19 06:40:16,14.01008178410703,55.56810662057525,8,38.686390238309556,37,small business,Cash,4.612286582242672,1,None,0.8395241683305008,0.9616863738909847,0.23516764673014282,,0.5837641409223155,0.9918313053432594,RURAL,Wholesale,4.693728272684629,320.632544806462,4.842941274611035
Yemen,Horn of Africa,Market_85,Sugar,kg,2017-12-14 08:16:25,9.977877278895729,74.27168696783961,6,68.00705489748165,4,Casual labor,None,7.100886534085458,1,Conflict,0.7465659707070404,0.9529713026346455,0.7332457539381922,1.1893440441638115,0.868107553441376,1.0858440071322697,Urban,Retail,3.9643765389084553,236.03667723585608,3.7864367238144023
Afghanistan,Horn of Africa,Market_306,Sugar,kg,2021-04-23 16:59:47,19.68088108084732,105.9147611392059,1,33.09723288423424,21,Pastoral,Cash,11.043767595684317,0,Conflict,0.1648811941303006,0.8618813084833138,0.4520005413544375,2.5168117106250794,0.9872162722384751,1.2088300034831785,rural,Wholesale,3.2178340240892473,149.35551977156456,3.172475642494265
Somalia,Horn of Africa,Market_488,Goat Meat,kg,2019-12-27 23:29:23,5.7593420268733695,97.37375447012954,11,28.923309349034596,22,PASTORAL,None,3.4213042598021564,0,Drought,0.9292444084013195,0.5332605603508547,0.37502076795920536,2.4484957581478737,0.8403004097445085,0.9069105351448831,Urban,WHOLESALE,4.890581788940099,275.75078599339184,4.965065713966284
Yemen,Horn of Africa,Market_396,Goat Meat,kg,2021-06-20 11:01:11,-7.876991492177501,37.52179852396007,1,37.71550762922476,12,casual labor,,12.032671536241818,0,None,0.5883096309691765,0.673543729309351,0.7311312243141326,2.5414939009021387,0.7729819755445733,0.852997306290844,Urban,retail,3.829495468560932,188.72977806131377,3.6660438940713855
Yemen,South Asia,Market_463,Beans,kg,2019-04-21 04:46:55,1.9153417815242122,79.15416097271546,10,17.214939642593322,5,SMALL BUSINESS,Cash,4.855573217368019,0,Conflict,0.5164832167838531,0.023200858350112652,0.2826400923139142,1.2514473310533154,0.37083467573699047,1.0949901241682574,URBAN,Retail,3.2787793882993115,163.37574180698982,3.1511468297393366
Kenya,East Africa,Market_271,Sugar,kg,2023-10-14 00:56:23,17.75865629098395,108.51157081157886,10,,33,Small business,Cash,10.018851217194063,0,None,0.6278565868483212,0.02849818045298269,0.7313405512197411,1.6336719734102108,0.9148264676584423,1.3055421625182677,rural,Retail,3.3735464883353656,156.42800290579584,3.283662865879817
Yemen,Middle East,Market_401,Fish,kg,2023-07-07 22:17:12,6.070542588058224,81.93992146191479,6,22.578203569621017,1,AGRICULTURE,Cash,14.060262411007734,0,,0.259513130488592,0.8718706424684309,0.995109339212044,1.6252084071715827,0.3647147765511394,0.7874040009201237,URBAN,retail,4.619025351634307,283.5057117772414,4.785310737362895
Kenya,East Africa,Market_290,Goat Meat,kg,2020-04-08 00:54:34,15.259955916143646,35.84438003968033,8,,8,PASTORAL,Food,10.741339524304747,0,Drought,0.24377482133420691,0.3668302078201817,0.9338504314195235,1.3368085083437828,0.06366647348321974,0.8410865441816036,urban,Wholesale,3.5158958048365663,186.0427173182217,3.550405892796537
Yemen,Horn of Africa,Market_236,Beans,kg,2021-06-06 16:40:54,-19.084523950792395,104.08082828435667,9,75.49264613120253,21,AGRICULTURE,None,1.1320222474522408,0,Conflict,0.49219463125450746,0.37488920285478977,0.8118083169550654,1.0827825200932093,0.5081520838726282,0.7050393911095147,RURAL,Wholesale,3.437796556976873,192.12711776530173,3.3632065900219525
Somalia,East Africa,Market_291,Wheat Flour,kg,2023-08-07 05:07:44,-5.217960952680718,111.60927278196544,4,,25,agriculture,Cash,5.708757863308811,0,Conflict,0.6166551609445327,0.19154808940497625,0.47125107649806736,2.3649556639403206,0.26379073486977744,1.0396590883104904,urban,RETAIL,3.0157589028407252,,3.129549963103192
Kenya,South Asia,Market_39,Sunflower Oil,kg,2023-08-16 08:13:18,17.41228839591942,65.02700555126299,11,36.924192296124716,19,casual labor,None,8.714595506778828,1,,0.15143232640908239,0.2600322988707453,0.44072621910523485,2.1888975995645303,0.48469600336227214,0.4920451660060444,urban,retail,4.201164156728595,240.29745688217884,4.165445142598255
Nigeria,West Africa,Market_486,Milk,kg,2023-08-12 13:52:06,-18.428415928267622,57.91231878805564,7,29.666414310389314,9,Casual Labor,None,10.131469358006873,0,Conflict,0.17665294736956766,0.7096154635187804,0.974631563064885,1.7693919303674335,0.6809516296320399,0.7153011624770094,Urban,Retail,2.162845250011041,129.14929502119153,
Kenya,East Africa,Market_206,Vegetables,kg,2022-02-10 19:51:49,0.7640588880044454,78.90155702836427,9,38.74194815166813,20,agriculture,Food,5.237820217439346,0,None,0.9461776433114788,0.8623700733897327,0.27918910816802484,1.7257543537734144,0.8624579776728843,0.676430265947717,Rural,Wholesale,2.563157310612577,135.69630303216996,2.647154632622125
Kenya,Middle East,Market_183,Palm Oil,kg,2022-05-04 01:19:00,-6.138819229255317,118.56792680216213,8,56.158093298772876,10,Small business,Cash,6.488151025342621,0,Drought,0.42117258332452334,0.3762846836913517,0.36883273279785045,1.5897029373072962,0.25096004465788335,0.972342751021762,Urban,WHOLESALE,2.955694456440444,181.49242651994393,2.902228075972413
Somalia,South Asia,Market_187,Onion,kg,2018-04-01 19:01:56,5.8481675423171176,105.37178310015679,8,55.1153716957661,39,Agriculture,Cash,5.702214372514603,0,Drought,0.19809337943429153,0.6637440481850138,0.8625079396366051,1.2299101268579389,0.9206797959564079,0.9685570304361326,URBAN,wholesale,1.6960456406480946,100.93344474602371,1.662648943130449
Somalia,West Africa,Market_133,Sunflower Oil,kg,2022-08-30 14:21:52,-13.511088499865611,102.99502130438177,1,,20,small business,Food,10.500003977014146,0,Drought,0.23374860868921465,0.7319622632824534,0.5972722580508065,1.6023754197598552,0.9922830180366466,0.8041878254714028,urban,Wholesale,3.746311161572709,250.60632951055507,3.8141800031722273
Kenya,South Asia,Market_30,Milk,kg,2017-11-07 15:48:21,6.132013258525397,47.382916479804436,10,33.13576092411854,17,casual labor,Cash,13.712440888716838,0,Flood,0.4562162643539033,0.5160594182021045,0.9216452817203573,2.1493343022844638,0.2012915263667694,0.9848071878430634,rural,Retail,2.5973089961558538,149.23887590341627,2.4954441266821967
Afghanistan,Horn of Africa,Market_388,Goat Meat,kg,2017-09-10 04:18:54,19.67366126218557,110.56488378881015,6,45.50350517581734,1,Small Business,Food,11.695800884189277,0,None,0.8627332652510352,0.3991415128131204,0.49694981352390966,1.033380999411331,0.34705963063002687,0.553282896813746,Rural,Retail,4.286649525204285,176.3414069177592,4.158383626518934
Ethiopia,West Africa,Market_255,Milk,kg,2020-06-17 05:31:47,-9.153452361838514,80.03511596651758,11,,35,pastoral,Cash,4.021093310286671,0,Drought,0.4111872652317644,0.6024654681769096,0.4445768031476147,1.3085427987025644,0.715406306722758,0.5518961987028275,rural,Wholesale,2.175625139100216,130.40922191444915,
Afghanistan,Middle East,Market_143,Sugar,kg,2023-05-25 10:53:17,-1.5428821550085061,112.51907896449954,9,37.06136784263114,28,Pastoral,,8.147569222420579,0,Drought,0.7612771151643768,0.5635461054787854,0.67419904222827,1.9346838732286284,0.3701272318308053,0.9612292500114218,Urban,Retail,2.564562364887587,153.7956962647054,2.44384935019815
Somalia,West Africa,Market_103,Milk,kg,2019-10-06 19:41:04,-18.812031422814197,88.65395947080731,8,45.79720171930143,21,PASTORAL,Food,7.224063404333016,1,None,0.3621548110478734,0.3203439084199021,0.7489237812215355,1.3833696988809894,0.22094539237418565,1.0976810365514371,Rural,wholesale,3.3307665615522892,177.64563776504312,3.279142986832888
Afghanistan,Middle East,Market_419,Salt,kg,2023-06-11 14:22:51,-2.6380511029902856,105.07504037926897,2,24.2413598936823,15,Casual labor,None,0.3313709794453231,0,Conflict,0.5011248206469431,0.3366952860196568,0.7343624271480533,1.3655563271885913,0.4035433689544651,0.9914121083604893,Urban,RETAIL,1.5888892377583714,79.38685344037795,1.5938079987412297
Afghanistan,Horn of Africa,Market_493,Palm Oil,kg,2022-09-09 15:56:07,-3.7603014241996817,44.89731455683453,5,25.14355538521726,23,Small Business,Food,14.081898811709685,0,None,0.3215520465564668,0.19913812104082562,0.4035839993194144,1.7022230615566682,0.704514600645799,0.6547856946604338,Urban,Retail,2.825182306114006,169.82511440546725,2.6977780223846533
South Sudan,Middle East,Market_74,Wheat Flour,kg,2018-11-24 17:36:30,2.5882886427436738,93.58693172393619,11,31.98687955448565,1,Casual labor,Cash,7.042870098372886,0,None,0.7599767380470326,0.5679658927902554,0.8765461318995507,1.7509457440515082,0.01698200881187284,0.4991049651179573,RURAL,WHOLESALE,2.2636829041767204,108.3350092516871,2.303448519677665
South Sudan,South Asia,Market_55,Tomato,kg,2018-12-06 23:43:23,-9.729177489658554,53.152692311920596,4,25.202158335406835,30,casual labor,Cash,14.153058475607082,0,Drought,0.8081052487872614,0.9377080914056592,0.5671073727577316,1.509644546697982,0.6692347909861533,1.3264386254740548,Urban,Wholesale,2.1637732539646533,127.29585918440009,2.134559111740986
Nigeria,East Africa,Market_450,Wheat Flour,kg,2022-05-14 03:14:52,-6.853835967282373,45.20119772836325,8,45.55305221432051,25,Casual labor,Cash,9.99648552026941,1,None,0.5139219709398262,0.34052684744266737,0.26584901312946807,1.2655804348368953,0.9006676603513732,0.8420447351706419,URBAN,Retail,3.0937856328273354,163.99285885577635,3.0347522908813658
Yemen,South Asia,Market_236,Tomato,kg,2021-09-09 17:48:26,4.395867549859926,81.65840962049046,9,13.538651101368387,6,Casual labor,,10.652063601599059,0,Conflict,0.7446821991871581,0.6716520905256897,0.6412658410257244,2.0399371177372805,0.9877608404198096,0.4873171797529078,Rural,wholesale,1.9335698991067807,120.79484603667608,1.937956161945566
Kenya,South Asia,Market_60,Rice,kg,2017-12-24 23:18:20,16.338994642549693,84.2467002421004,3,36.15601898488375,35,Agriculture,Cash,6.462071284995443,1,Drought,0.3885055213673908,0.8231218666088834,0.4287504415787833,2.1323738625026456,0.25419997704971464,1.1334744015777862,Rural,WHOLESALE,3.901187189356431,226.94129741956496,3.7321966475029575
Ethiopia,West Africa,Market_24,Goat Meat,kg,2023-06-11 08:26:14,-10.592074026656043,74.1556026706082,9,34.35505614791787,36,AGRICULTURE,,12.883887870033618,0,Flood,0.5135819477823889,0.9649511148180793,0.6719483928716332,1.676998660649689,0.7452912598786126,0.4212612407276818,Urban,Wholesale,4.402580866205087,284.85201942399544,4.217009885482596
Nigeria,Horn of Africa,Market_476,Palm Oil,kg,2021-08-23 15:40:02,7.098328272572655,38.01367245902618,1,42.370487805724935,17,Casual labor,Food,2.8629784293580713,0,Drought,0.888239139060272,0.8045487790149538,0.34839424537750463,2.729957399067674,0.16723082312150972,1.116777879061317,Urban,Retail,3.616271633647151,171.67356141285853,3.5614647088462257
Kenya,East Africa,Market_22,Wheat Flour,kg,2021-08-13 09:17:11,0.9553366443782494,52.027412160227065,7,34.877586323567584,26,SMALL BUSINESS,Food,14.391454826315043,0,None,0.14195842237191555,0.09576310672271449,0.8605995918063039,2.713812972434226,0.23287001542267427,0.4930695481527343,Rural,WHOLESALE,2.371756183432756,131.5602475297634,2.3215063895630563
Afghanistan,Middle East,Market_428,Palm Oil,kg,2020-10-24 09:23:57,-15.81563349191443,51.190579928323054,8,44.04765504582443,29,CASUAL LABOR,Cash,9.283039461993132,0,Conflict,0.5112093306710839,0.07319481468240097,0.3381576123488026,2.9560335890658465,0.66001564590722,1.1084057237089393,rural,Wholesale,3.436818368997465,229.82632967354397,3.3472696970560682
Somalia,West Africa,Market_32,Milk,kg,2022-09-15 03:07:32,2.617330738084334,58.233185401218925,6,31.451842402893885,9,CASUAL LABOR,Food,5.051936797797903,0,Conflict,0.1497302319777241,0.7157777918236361,0.5363306157841647,2.067223772613551,0.818477875228897,1.2991182283542144,RURAL,Wholesale,2.4972902849728853,136.09766199572172,2.422895903880584
South Sudan,Horn of Africa,Market_351,Maize,kg,2018-07-22 18:29:28,8.352319006051381,86.52588629977276,4,27.076655525527947,30,agriculture,Cash,11.116409404811783,0,Drought,0.48908810108570566,0.7298827292062685,0.22816527363074748,2.334964068083244,0.09415682842251671,0.9437139527075753,Rural,RETAIL,2.2349797808811203,120.5878957366658,2.2907408423289373
Bangladesh,East Africa,Market_339,Rice,kg,2019-01-11 17:44:53,3.930155708095228,69.4188542600566,4,29.78085921844307,15,agriculture,Cash,11.202764867321195,0,Conflict,0.5690234064075289,0.8791937211970616,0.7185234582159559,2.954354121870913,0.3845011070324529,0.44297075230859684,Urban,wholesale,2.585714516879208,152.55923977634365,2.624532039008551
Ethiopia,South Asia,Market_435,Onion,kg,2021-01-01 22:55:58,-15.823431434807631,117.15466094588824,7,35.652556441667464,18,pastoral,,11.640990142141739,0,None,0.7801050037802795,0.7891818089130782,0.27450366242178426,2.7468439778785125,0.8665187225120582,0.820753843364695,URBAN,wholesale,2.3632469099673545,97.92622109744138,2.2665506944164684
Afghanistan,Horn of Africa,Market_469,Rice,kg,2018-04-05 15:04:21,14.181583361748466,31.425964021648653,10,30.683420850999987,35,agriculture,,4.472761151309583,0,Conflict,0.37534875340835483,0.5910303421355562,0.7785604782376512,2.5814005479611835,0.7534967737885775,0.5416233911554149,Rural,wholesale,2.8840771766185496,,2.8921537102445583
Bangladesh,Horn of Africa,Market_3,Onion,kg,2021-01-07 06:36:49,-18.359856160417355,49.43130752848798,6,29.2440750950155,32,Pastoral,Cash,0.48254455104985594,0,None,0.8039112405301285,0.7009224725755778,0.7363086707643962,2.690077705670844,0.05141041884495867,0.8009786269174373,Rural,wholesale,2.3743272336926817,115.02481941582496,2.2900048087042006
South Sudan,Horn of Africa,Market_70,Fish,kg,2022-10-08 16:06:39,-10.559812587332118,81.6066653933983,4,13.507021568874272,5,Small Business,,13.349334481273983,0,Flood,0.1522806306917722,0.6129367454367608,0.5345929775742231,2.2275403056093284,0.4073896963209648,0.873940437593957,RURAL,WHOLESALE,4.630907193334694,261.3773803416033,4.409329662226916
Afghanistan,South Asia,Market_160,Maize,kg,2019-09-11 20:07:32,4.628387163456086,109.14055434360166,5,51.41432360245963,15,Pastoral,,11.983336084965572,1,Flood,0.3057719184011467,0.9022398581522887,0.5910059267047498,2.7658309155465437,,0.4874743584952348,Urban,wholesale,3.4550322231227115,168.81729509014346,3.5016763975059098
